In_0	In_1	In_2	In_3	In_4	In_5	
200627.17006267945	272924.56565109425	439383.7593253542	375848.8013114957	460407.52655699116	463425.3174459522	
40145.31712019179	84543.79101922724	112812.10191276445	207833.43052036074	158042.0449080828	208615.76131552982	
132605.52631480765	193859.24484687313	222190.01881849128	189574.45472774492	179881.05747232624	200446.7376262378	
212922.27301968622	454591.2480748113	515777.97849876434	460926.287114989	537117.9673426198	459950.029779979	
237718.4560081584	390606.48455422494	499988.42491544184	418001.7098036442	482095.5158594266	501548.99824089446	
62513.27410442215	85952.89488568295	77804.03367122002	73607.85322194904	71289.46767757511	201649.74549949862	
116531.37949754171	326263.25780358416	268144.0300999161	323830.33998599416	335301.3070903895	304176.139185616	
215477.0777199425	424929.8038745241	511318.49453407497	431643.80357826006	444206.0521116864	483610.59606770927	
87697.11660699714	113334.69255910297	242740.5567019721	194851.53521868773	291179.5404320748	250615.56582234058	
124332.83960500089	276618.97490719246	322166.97246834444	274995.2246898276	373344.08888026606	393714.83919025667	
67853.69531587536	93885.47985181592	126939.48664762288	128525.87427340311	155969.20621321775	253691.97325167927	
139788.35768774062	217909.82331055298	240825.15888180208	265219.7056303829	308197.6075133904	279208.2213980303	
79785.1477038184	173265.66041266857	214216.99119690515	171124.16387965452	267577.63929357944	289756.17050106765	
100997.922188729	280217.76196638955	347318.50705369376	393761.7452252188	337462.41444990935	322575.2651495297	
92572.24130705344	274321.3478808846	294960.61874959775	346090.7356409009	276141.0708978868	243962.00084571668	
54792.58088748746	79248.70403393898	158753.91342576384	133434.14801801465	252861.39108699857	211810.3370864084	
95881.44132894029	163096.40627995212	164370.59756693905	139391.4447452638	132364.27133062328	220825.6973905354	
25210.890723605644	91255.33023154015	186916.1141988241	146411.51392861223	118390.75583487349	108799.75507136087	
68282.64792882996	178566.03283115663	183895.4736396466	235023.42316464966	274678.1894865845	220973.32731127605	
158734.91697776533	233126.41852506975	219911.13422138474	304081.87008712057	273506.2477173821	250087.44058039194	
7880.245695190834	9597.030656093306	45259.11722176373	37608.31826867933	31169.609296109556	34525.493077620056	
3403.2024871600056	51496.34406843763	93389.43798750777	60857.353506167026	62258.02071935043	114639.75846402108	
211254.6620262168	412899.7531999452	339696.1434369833	464522.3392197161	403767.55353408866	379613.12534829235	
100945.91704244963	315652.9237442006	244062.8514197755	266052.8859007132	223796.10990054868	209455.49596702104	
178216.02650939365	237968.5922281778	249066.44813794355	231778.24122102687	374175.1788654527	343139.4634288068	
443.8634079807026	5162.946292261323	141160.63124885544	228413.97991743305	238915.45223641038	185413.35495812	
37969.83765665308	94663.62916092285	219725.50052235514	160898.9820567899	156115.79019149503	208090.00582329655	
11398.367833208835	123939.79316601728	126871.10852819812	102319.99375325795	155702.79570337193	132563.7969081936	
174.91182991067978	321.56282784961127	26346.956645639897	17856.953162527017	15045.418563109788	13447.027992836427	
781.7618055574623	9660.033356210351	99616.96061784482	65306.018802960076	136285.8387030289	127967.77096193183	
206167.59674943742	470588.46346251527	372535.6573503964	391999.0256399503	478115.9667817149	473187.68250104244	
9453.18130344585	51111.7005844487	81994.00865094448	197649.91186470585	141672.05036275455	127358.93730284781	
39021.53063571504	139801.69933468325	110326.20717922309	145502.40607995013	137643.29285165493	198902.81176037336	
81837.43349034296	289668.3886284685	263299.4735269018	351312.43298825045	290187.31940399995	262841.60425993387	
183698.92992075437	256185.07494253133	322182.5089025248	275875.25751748896	301989.13429295114	278809.35269724886	
114422.80536378047	259429.85982337187	327775.5981665354	315393.03168050665	305506.71609959874	331612.3542797973	
169.42968006566247	556.9307786047543	92000.93971675867	62088.73996732772	90173.57996140697	187614.7739756396	
58220.57858452847	86547.19154310404	155874.24036002933	123674.36758535326	207608.46733184758	266455.8429710434	
11022.655903983197	14595.10498241025	17645.224895723437	134814.93734143098	101948.9796395685	89026.33319939999	
873.0593836255249	2858.15963071201	77463.76429952003	189252.96324939476	250472.37917392253	201386.05550028433	
64162.63063898913	207804.2490877862	180184.0345068446	279715.4167054355	229554.7711031025	290388.3824878479	
173270.55132994882	233857.78571662566	323961.7985323734	378696.6104396906	449989.9516825488	426721.3253905073	
325.29895125181207	170164.84139445768	101515.88438271433	191221.1934414765	192663.22323138156	172993.29814834966	
1158.0723149685061	12040.41360736822	16408.23174136988	158969.22860144346	115179.85573540695	194940.0903902964	
194255.6331054023	399460.8545560521	320629.21062057005	297076.2904220292	283836.46181208314	344403.6777519097	
85644.09623711181	308019.08169162495	325910.5315681294	250179.14212823895	349623.67969137285	293092.49161164556	
227013.5457926669	445603.59930215223	385966.17038615845	492163.9246828302	527951.2199782796	458427.77972989203	
844.6687901121715	12817.028215584194	7203.157033926087	93236.91659810636	68268.05254438927	57773.9586097363	
123750.66334820498	179034.4449736805	283334.7989137945	363242.06432702084	326963.15989051806	410008.5956522416	
85434.6257025398	125423.9713270041	132474.77470667686	116492.2539134281	242386.25183124174	208278.33121826968	
202336.16571162964	277697.69108148955	301068.03822464566	272107.6777775498	260921.42194484384	371578.9525212593	
88174.89260342877	115691.8502712489	108026.79857185611	237322.4815387453	211309.93752198303	195535.98993736258	
100053.7247898947	138024.73844402225	133627.77263575626	233329.3680174172	247536.0144399386	211853.14714858588	
64116.17332035821	86360.18562962806	168412.5155268518	136699.4070679173	123301.02872529383	115413.77483654552	
23198.931091008784	121638.22653057915	89786.44026017725	196969.4745888475	146869.65654512637	145865.4938778325	
779.0633721694775	1022.7678440275494	185639.27458387642	127447.56336242898	142966.5360387743	117711.64745639193	
1670.709115676215	109969.04301550618	64857.139569996034	100417.16503004266	120045.35822380263	96401.2511653944	
983.1286939597179	27623.578386309935	179460.37622028138	244237.30705998273	181036.6915105902	164177.1088996828	
1021.3816342964238	2064.9923705428664	2162.3973529236778	63907.70589807297	85919.4003949631	88159.32468671199	
20552.669440602185	208968.64322425678	130450.04291554405	210032.5041895838	173601.25931718716	153289.06149801885	
187916.08758359583	312484.66092149314	269802.92520787	256083.2174163712	249286.46709231526	240249.03744062578	
51283.39021273973	148423.0580230983	175997.33620171688	148211.34789849605	136820.58509058005	212463.48014297278	
62608.536229438454	145410.84004948728	215161.88018116626	222397.0354762242	189203.37740625226	159722.68496667067	
219949.1840541869	314687.7732740923	396615.2709035283	459319.4528643854	415917.33386987704	382624.94042674755	
73705.21332981238	119633.06125531967	156891.90849139928	241951.45152026953	278387.88163848384	315358.545082071	
6783.311856812171	7806.329057046097	59682.65891906597	46572.90183127339	119111.15917090994	102335.21999939757	
9711.794065495893	13334.382973437152	13172.472039003165	12519.864527846099	133815.16655692604	103882.59014135136	
2987.999343654666	5402.038932016008	5113.542666977288	101914.57595955992	112880.61663174182	115083.69587427877	
19585.547045025054	24346.842680465317	210432.96572173672	146667.72245653937	125150.11840583135	185002.0625297625	
44624.3385050531	64809.65419949544	98426.92186108248	79018.2734652694	183384.4872937316	151559.46694909318	
87.69293067151968	88609.53365809635	82878.37611538725	55856.21423353559	49153.98885648794	44794.28931578949	
7153.646843235814	8427.848747123313	169418.86523815902	145802.94330680152	114410.36839017646	102619.74148322317	
240870.13594418924	524307.6599600171	468234.2941599056	406423.9067748043	388250.9824421544	368946.4453633299	
9737.919731193855	12689.380896379933	35468.71124543422	26102.04125201594	64097.663606342656	65840.94960451222	
71567.47949407842	122347.59245223616	218252.00808616838	164446.28255624103	149394.0824667048	202031.3618128177	
182148.586707205	268871.0525266086	273601.07468827924	362632.54511149664	317958.3795804887	333899.9441140073	
154657.35155602227	334442.9350636393	303719.09779695753	322792.50514834205	306988.3635746849	336671.8013666968	
14130.77061507942	16969.487133067065	19585.537088121873	35409.90049845076	63852.20304435082	52579.37788272161	
57985.59439695186	177438.42761909516	173052.85922424795	131808.4053523639	121502.41254272	114837.99782848574	
2656.5643175731097	3409.7166145349106	115457.29334987525	189004.17618503852	144413.53604111093	127761.34128651318	
6182.584029697024	10377.440269733708	9370.03619942503	168796.00366684538	177683.75835295915	147529.6800626365	
2309.58832886277	169180.1362648088	269098.8024554913	213244.5384559638	271261.6150653324	267602.27536099334	
28873.42255484744	225031.67208776312	315088.58052757144	225322.20477664497	259999.86389293114	214492.38639257062	
123266.03750452661	321808.6175026195	244967.8025132769	262445.49587340304	234147.8283260516	217446.50610633797	
6436.211752677189	46077.82926645697	39307.319341813454	34452.73411242664	27184.818311677784	25131.38271121129	
87.13978934047167	50262.84242060243	153972.6593682287	245861.33879484693	180881.26038095274	229568.06246626796	
209582.3901168366	283742.2136715985	317586.3697859518	342125.8580303402	311429.090515265	369775.2153315702	
68104.63460338314	219633.94886603838	188778.27272286045	238434.40509921993	188446.65819526496	278292.18271029	
139976.33113028004	343811.74297455576	262493.2108049614	283181.3479329757	326286.36577644	403514.7851881642	
116.54995108929991	16225.568400136839	14362.474835359326	87438.858473907	86653.23375334339	117074.7517763323	
63231.55866038641	121029.56378840233	141038.89841833882	252357.74154870334	321906.6333663936	254423.79662932776	
246744.01072066836	494124.90935857245	403313.64459743275	418301.5660561189	402024.1990273186	422866.7766153874	
125862.55601061748	178662.75280074897	218202.1290335266	243360.52392097266	212174.91395001407	197573.98066325925	
241344.84335112906	437813.29903991276	501277.6704734236	449134.84038251714	405067.15906106925	411689.0054970828	
74663.49352903331	298092.076224765	206863.277620681	197146.00180377785	178290.83452931343	166058.56763003333	
1877.593121281675	14225.873393760749	155680.74930386487	104089.03059313042	180357.36889489723	199514.39256260596	
12417.56739128223	77182.93157765758	149526.444008797	112105.54777843371	92186.3851804309	113355.54207344247	
30718.748278448536	163929.1459919864	276147.64552368	216407.0240630383	199710.4046512281	281997.44561146555	
38879.574105862535	216120.87251446873	141730.28847620235	222216.60509261768	243286.19243872399	221430.903338597	
1413.431461604222	159379.97261167396	98087.28118384222	113017.4432801611	87925.47062830602	96359.83913567911	
1024.5440521585315	178311.70738439262	208235.6494759005	238440.15612815344	180636.36655979574	163906.74400666286	
275.7536905347322	9402.955560330096	113320.91398911287	74616.70115339995	194386.95480278702	186745.0824576192	
44.966924741717044	100908.1779567916	106689.13831435208	84960.67545248369	83839.16221356716	114693.14034112608	
1108.337587964513	163875.34155385505	102147.20469422454	221901.6942902214	218473.74375953554	173789.87516591704	
65757.5851884575	84992.83813467763	201615.31114771907	215071.78741213836	183604.5460612415	281815.1830627069	
195388.4466836874	261296.77421265177	292360.15265262575	325713.89309719385	295387.7917025036	280574.599448721	
14345.714995365473	130731.61457710864	109422.17997018842	92045.93653898382	184632.00041745018	253262.2401840342	
139693.9180997115	278755.0542771594	242667.81019754606	216280.8546165946	338991.07687918335	295030.4435844735	
92.66143111100564	939.9862307047454	871.1996908613721	70508.60461440627	50779.333964345824	188932.08524167963	
199755.83903229545	427015.60591788625	338965.631595328	317081.28544652264	389135.4659662456	440813.6230861466	
96780.10598985446	224116.533611899	218195.98674681014	215984.15263801534	273660.476044966	233585.6935520836	
79734.12805935185	258303.0307008098	212402.22023602977	264235.6996751059	310088.962853089	332911.4583537814	
1530.777601906398	4884.8172220175165	187752.40143536346	162844.5598719285	124051.85397899218	202247.35965412034	
116895.44285463127	173620.9005758359	200607.38810922016	262688.08801003883	219545.41109994578	213213.23271966784	
164937.28695747224	328746.987459617	276621.22350191034	251456.15418766224	298692.58057303005	325512.7955781255	
127708.66601840498	287202.30230465205	251564.99698424357	233590.69861772977	230197.73389721473	287053.1686837882	
36688.13822044823	53247.5242209559	57327.47677635264	51140.73054134888	46540.322257887936	99830.05033704104	
83.80934233529263	1547.9878873348832	1895.5662561454735	123577.47506933428	90770.60089252255	107137.89670527581	
